latitude,longitude,city,area,time_of_day,weather,traffic_index,road_type,severity,risk_probability,risk_score
22.340963203483216,73.21250293442414,Vadodara,NH48 Highway,4,Cloudy,6,Rural,Minor,Medium Risk,63
22.29109396536143,73.16061084854772,Vadodara,Gotri Road,8,Fog,2,Highway,Serious,Medium Risk,46
22.279415034887098,70.78585538471964,Rajkot,Gondal Road,21,Rain,1,Rural,Fatal,Low Risk,38
22.398088585802565,73.1732852851405,Vadodara,NE1 Expressway,8,Cloudy,5,Arterial,Minor,Low Risk,35
23.022424822163625,72.56816346383513,Ahmedabad,Ashram Road,22,Rain,4,Highway,Fatal,High Risk,72
22.329374903687828,73.15614008087118,Vadodara,Gotri Road,6,Cloudy,3,Arterial,Minor,Low Risk,29
22.269081339886696,70.79018989610381,Rajkot,Gondal Road,23,Clear,2,Urban,Minor,Medium Risk,41
21.14654041236054,72.74479428254644,Surat,Dumas Road,22,Clear,2,Arterial,Fatal,Medium Risk,41
21.19433160907977,72.82244138537803,Surat,Ring Road,11,Clear,4,Rural,Minor,Low Risk,22
23.033967050861154,72.52654139762815,Ahmedabad,SG Highway,8,Rain,2,Highway,Serious,Medium Risk,41
21.774369651808914,72.14713707181362,Bhavnagar,Waghawadi Road,5,Rain,4,Arterial,Minor,High Risk,72
22.304615308529915,73.15025387325458,Vadodara,Gotri Road,22,Clear,3,Rural,Minor,Medium Risk,44
23.06319646549969,72.5101257537046,Ahmedabad,SG Highway,1,Clear,9,Rural,Serious,Medium Risk,62
22.407789943099726,73.17289976759092,Vadodara,NE1 Expressway,8,Cloudy,7,Arterial,Minor,Medium Risk,41
22.50488073674735,73.46836325303696,Halol,Halol-Vadodara Toll Road,16,Rain,3,Highway,Serious,Medium Risk,44
22.375003113571736,73.1647129524543,Vadodara,NE1 Expressway,0,Clear,8,Arterial,Serious,Medium Risk,59
22.29562163015033,70.79535053475192,Rajkot,150 Feet Ring Road,18,Rain,9,Urban,Fatal,High Risk,82
21.74621015809238,72.11803150569664,Bhavnagar,Waghawadi Road,5,Fog,7,Arterial,Fatal,High Risk,86
21.73045691940345,72.1456198699037,Bhavnagar,Waghawadi Road,4,Cloudy,6,Arterial,Minor,Medium Risk,63
21.74144950090739,72.10570664110571,Bhavnagar,Waghawadi Road,1,Clear,4,Highway,Minor,Medium Risk,47
22.290828679067964,70.8183949927615,Rajkot,150 Feet Ring Road,8,Clear,5,Arterial,Minor,Low Risk,25
21.1439089363269,72.77857736161678,Surat,Dumas Road,13,Clear,8,Rural,Minor,Low Risk,34
22.33722744037821,73.19851665520214,Vadodara,NH48 Highway,3,Clear,3,Highway,Minor,Medium Risk,44
22.334786147244817,73.15064588183718,Vadodara,Gotri Road,3,Cloudy,2,Rural,Minor,Medium Risk,51
23.03701088471108,72.57382546709295,Ahmedabad,Ashram Road,20,Clear,3,Highway,Minor,Low Risk,39
22.274978643195354,70.79588063524305,Rajkot,150 Feet Ring Road,14,Cloudy,7,Urban,Minor,Medium Risk,41
22.333375603649568,73.18866382260761,Vadodara,NH48 Highway,7,Clear,8,Urban,Minor,Low Risk,34
22.269047647653554,70.79052298027314,Rajkot,Gondal Road,3,Cloudy,1,Urban,Minor,Medium Risk,48
22.336422717360534,73.19986321505034,Vadodara,NH48 Highway,15,Clear,7,Arterial,Minor,Low Risk,31
22.301288433487475,70.78812047349321,Rajkot,150 Feet Ring Road,20,Cloudy,9,Urban,Minor,Medium Risk,67
22.479624595618823,73.492266494488,Halol,Halol GIDC,3,Cloudy,3,Highway,Minor,Medium Risk,54
23.05385311323526,72.57736715459528,Ahmedabad,Ashram Road,15,Cloudy,3,Urban,Minor,Low Risk,29
21.75815528929765,72.11832245651475,Bhavnagar,Waghawadi Road,21,Clear,8,Highway,Serious,Low Risk,34
21.18002329505387,72.83142162943467,Surat,Ring Road,11,Clear,4,Rural,Minor,Low Risk,22
22.36385731696761,73.16419543045522,Vadodara,NE1 Expressway,15,Rain,8,Arterial,Minor,Medium Risk,59
21.196849748873458,72.84394539131534,Surat,Ring Road,18,Clear,5,Rural,Minor,Medium Risk,45
22.283942518329113,70.7882975246574,Rajkot,150 Feet Ring Road,7,Clear,3,Rural,Minor,Low Risk,19
22.321967116222154,73.1253680015047,Vadodara,Gotri Road,5,Clear,4,Urban,Minor,Medium Risk,47
22.32190996909272,73.19783868666418,Vadodara,NH48 Highway,9,Rain,4,Urban,Serious,Medium Risk,47
22.302854578857385,73.16399893094994,Vadodara,Gotri Road,4,Rain,8,Urban,Fatal,High Risk,84
21.780961262485153,72.15628142777547,Bhavnagar,Waghawadi Road,17,Clear,6,Rural,Minor,Medium Risk,48
21.19279835693605,72.85836089205274,Surat,Ring Road,9,Clear,7,Arterial,Minor,Low Risk,31
22.375230011858033,73.16194371043323,Vadodara,NE1 Expressway,9,Clear,9,Arterial,Minor,Low Risk,37
23.054798960046885,72.51346295470267,Ahmedabad,SP Ring Road,6,Rain,6,Rural,Serious,Medium Risk,53
21.13817734772188,72.76855624333564,Surat,Dumas Road,17,Clear,3,Arterial,Minor,Low Risk,39
22.32340860971575,73.1550456903023,Vadodara,Gotri Road,0,Clear,3,Rural,Minor,Medium Risk,44
22.291554072546194,70.7988596941218,Rajkot,150 Feet Ring Road,6,Cloudy,3,Rural,Minor,Low Risk,29
22.335243312031622,73.13272653047325,Vadodara,Gotri Road,20,Cloudy,2,Arterial,Minor,Medium Risk,46
22.24669118297647,70.79501479866859,Rajkot,150 Feet Ring Road,0,Cloudy,1,Highway,Minor,Medium Risk,48
21.737496819523766,72.13462851897161,Bhavnagar,Waghawadi Road,14,Cloudy,1,Highway,Minor,Low Risk,23
23.04644830460911,72.4909702934363,Ahmedabad,SP Ring Road,3,Clear,4,Urban,Minor,Medium Risk,47
22.26912194092307,70.81538732740454,Rajkot,Gondal Road,19,Rain,3,Arterial,Serious,Medium Risk,64
22.2523523439891,70.76513436561783,Rajkot,Gondal Road,9,Clear,5,Urban,Minor,Low Risk,25
21.187806333276214,72.84187706008103,Surat,Ring Road,22,Rain,9,Rural,Fatal,High Risk,87
22.29881632646839,73.1577503987967,Vadodara,Gotri Road,8,Clear,8,Highway,Minor,Low Risk,34
22.372770352262407,73.17568937249402,Vadodara,NE1 Expressway,1,Rain,9,Arterial,Fatal,High Risk,87
22.48179370552621,73.46540396588678,Halol,Halol GIDC,13,Rain,5,Arterial,Serious,Medium Risk,50
23.06294857252497,72.50562205640459,Ahmedabad,SG Highway,15,Clear,8,Arterial,Minor,Low Risk,34
21.195590431907352,72.82200098061391,Surat,Ring Road,0,Fog,4,Highway,Fatal,High Risk,77
21.189350766232128,72.8227279592896,Surat,Ring Road,1,Clear,5,Urban,Minor,Medium Risk,50
21.141405809101148,72.79167562720214,Surat,Dumas Road,6,Clear,3,Highway,Fatal,Low Risk,19
22.30042148285603,73.13079657903185,Vadodara,Gotri Road,9,Clear,5,Urban,Minor,Low Risk,25
22.524067554912403,73.46986014484273,Halol,Halol-Vadodara Toll Road,21,Clear,3,Rural,Minor,Low Risk,19
22.2509639089201,70.81959857031094,Rajkot,Gondal Road,19,Clear,5,Rural,Minor,Medium Risk,45
22.251915766903945,70.83139014570321,Rajkot,Gondal Road,0,Cloudy,5,Urban,Minor,Medium Risk,60
22.29516888807009,70.77368132887781,Rajkot,150 Feet Ring Road,12,Clear,6,Rural,Minor,Low Risk,28
22.36835962319898,73.19091427615496,Vadodara,NH48 Highway,0,Clear,9,Rural,Serious,Medium Risk,62
22.27013143058014,73.19948938870608,Vadodara,Makarpura Road,4,Clear,1,Arterial,Minor,Low Risk,38
22.27852611934098,73.21842266795089,Vadodara,Makarpura Road,15,Rain,6,Arterial,Serious,Medium Risk,53
22.259480062235987,73.1836987319448,Vadodara,Makarpura Road,14,Fog,1,Highway,Fatal,Medium Risk,43
22.291899582144087,70.77083426945373,Rajkot,150 Feet Ring Road,16,Rain,6,Highway,Serious,Medium Risk,53
21.174200808712897,72.76804802996625,Surat,Dumas Road,22,Rain,2,Highway,Fatal,Medium Risk,66
22.36752017673032,73.16977020458798,Vadodara,NE1 Expressway,15,Cloudy,8,Arterial,Minor,Medium Risk,44
22.238793105657056,73.18042578942233,Vadodara,Makarpura Road,12,Cloudy,3,Highway,Minor,Low Risk,29
22.520006208619165,73.46314658581542,Halol,Halol-Vadodara Toll Road,10,Rain,6,Highway,Serious,Medium Risk,53
22.48629633525977,73.4810497912879,Halol,Halol-Vadodara Toll Road,16,Clear,6,Arterial,Minor,Low Risk,28
21.775785562319943,72.14878429965998,Bhavnagar,Waghawadi Road,16,Rain,4,Urban,Serious,Medium Risk,47
23.078940715287086,72.50664807367146,Ahmedabad,SP Ring Road,1,Rain,5,Arterial,Fatal,High Risk,75
22.263672839998872,70.80352000477934,Rajkot,150 Feet Ring Road,12,Rain,2,Urban,Serious,Medium Risk,41
23.02815980241737,72.56523750475317,Ahmedabad,Ashram Road,13,Fog,8,Arterial,Fatal,Medium Risk,64
21.215922912127738,72.84434345014101,Surat,Ring Road,10,Rain,7,Highway,Fatal,Medium Risk,56
22.379838316581225,73.19947503517352,Vadodara,NE1 Expressway,9,Fog,6,Rural,Serious,Medium Risk,58
22.275347226544298,70.79491760192123,Rajkot,150 Feet Ring Road,2,Clear,7,Rural,Serious,Medium Risk,56
22.285855196873456,70.78502888418295,Rajkot,150 Feet Ring Road,16,Clear,1,Urban,Fatal,Low Risk,13
22.28392702639619,70.81161753634434,Rajkot,Gondal Road,14,Clear,5,Urban,Minor,Low Risk,25
22.344074441185743,73.21608761005965,Vadodara,NH48 Highway,8,Cloudy,7,Urban,Minor,Medium Risk,41
23.027525709056857,72.55641185498992,Ahmedabad,Ashram Road,9,Fog,1,Rural,Serious,Medium Risk,43
22.464327862089686,73.45050465115936,Halol,Halol GIDC,7,Rain,2,Urban,Serious,Medium Risk,41
22.532843106949105,73.45645187451417,Halol,Halol-Vadodara Toll Road,20,Rain,9,Arterial,Minor,High Risk,82
21.140681195646213,72.76184780050167,Surat,Dumas Road,12,Rain,3,Arterial,Minor,Medium Risk,44
22.289611100467138,70.7932360581881,Rajkot,150 Feet Ring Road,17,Cloudy,6,Rural,Minor,Medium Risk,58
21.208907102325398,72.82725383842147,Surat,Ring Road,4,Fog,7,Arterial,Fatal,High Risk,86
21.141493174293203,72.77023869925733,Surat,Dumas Road,5,Rain,9,Urban,Fatal,High Risk,87
22.498269633107245,73.4971101836403,Halol,Halol-Vadodara Toll Road,16,Rain,5,Rural,Serious,Medium Risk,50
21.15136462427457,72.77702316679076,Surat,Dumas Road,10,Clear,4,Urban,Minor,Low Risk,22
23.07394321903001,72.53560210786227,Ahmedabad,SP Ring Road,19,Rain,2,Arterial,Serious,Medium Risk,61
23.047715323380558,72.48854752078066,Ahmedabad,SG Highway,15,Clear,3,Urban,Minor,Low Risk,19
23.050995319276293,72.49822964659312,Ahmedabad,SG Highway,8,Clear,5,Rural,Minor,Low Risk,25
21.13607074977375,72.77479546028133,Surat,Dumas Road,1,Fog,2,Urban,Fatal,High Risk,71
22.277574246071506,73.19531907365104,Vadodara,Makarpura Road,4,Rain,4,Arterial,Fatal,High Risk,72
22.265632495188985,70.82953322416954,Rajkot,Gondal Road,0,Cloudy,1,Highway,Minor,Medium Risk,48
22.483611297692327,73.51902524671272,Halol,Halol GIDC,3,Clear,4,Rural,Minor,Medium Risk,47
22.510482644684473,73.44658855861266,Halol,Halol-Vadodara Toll Road,3,Clear,7,Urban,Serious,Medium Risk,56
23.044300124316567,72.57471737577325,Ahmedabad,Ashram Road,21,Clear,3,Rural,Minor,Low Risk,19
22.27834629131124,73.20509772026904,Vadodara,Makarpura Road,2,Clear,8,Urban,Serious,Medium Risk,59
22.318923160240246,73.13663552645566,Vadodara,Gotri Road,8,Clear,6,Highway,Minor,Low Risk,28
22.281864651140708,70.76824219318686,Rajkot,150 Feet Ring Road,21,Clear,6,Arterial,Minor,Low Risk,28
22.252292148252927,70.81282867606632,Rajkot,Gondal Road,22,Clear,1,Urban,Minor,Low Risk,38
21.16904856756527,72.77192007294735,Surat,Dumas Road,11,Clear,5,Urban,Minor,Low Risk,25
21.740061754069472,72.1446690400233,Bhavnagar,Waghawadi Road,9,Clear,3,Highway,Minor,Low Risk,19
21.775949472299683,72.12885325643522,Bhavnagar,Waghawadi Road,1,Rain,1,Rural,Fatal,Medium Risk,63
22.31898974249991,73.15522032292094,Vadodara,Gotri Road,10,Clear,8,Arterial,Minor,Low Risk,34
22.247226525303766,73.20472420650765,Vadodara,Makarpura Road,9,Rain,7,Urban,Fatal,Medium Risk,56
22.319185777770883,73.16129298665861,Vadodara,Gotri Road,21,Fog,7,Urban,Fatal,Medium Risk,61
21.130687617332967,72.75943812549515,Surat,Dumas Road,5,Clear,4,Arterial,Minor,Medium Risk,47
23.074835720367417,72.51240750271863,Ahmedabad,SP Ring Road,17,Cloudy,6,Highway,Minor,Medium Risk,58
22.3109044577685,70.77500545721578,Rajkot,150 Feet Ring Road,1,Rain,9,Rural,Fatal,High Risk,87
21.761370270886278,72.1519888624781,Bhavnagar,Waghawadi Road,1,Rain,3,Arterial,Minor,Medium Risk,69
23.023724514006005,72.48158786782028,Ahmedabad,SG Highway,9,Clear,9,Rural,Minor,Low Risk,37
22.47911515528145,73.49193876155141,Halol,Halol-Vadodara Toll Road,15,Fog,4,Highway,Fatal,Medium Risk,52
22.471722127811613,73.51837298928503,Halol,Halol GIDC,11,Fog,5,Highway,Serious,Medium Risk,55
22.493536286020138,73.47576826954796,Halol,Halol-Vadodara Toll Road,0,Clear,7,Arterial,Serious,Medium Risk,56
23.05613164928852,72.5990913933224,Ahmedabad,Ashram Road,20,Clear,6,Urban,Minor,Medium Risk,48
22.532922553649545,73.4911254934589,Halol,Halol-Vadodara Toll Road,7,Clear,8,Highway,Minor,Low Risk,34
22.336360937887175,73.16388790423802,Vadodara,Gotri Road,15,Rain,8,Highway,Fatal,Medium Risk,59
21.155675416142497,72.75773221425507,Surat,Dumas Road,17,Clear,8,Arterial,Minor,Medium Risk,54
23.051727016748664,72.51794938313884,Ahmedabad,SP Ring Road,12,Rain,3,Arterial,Serious,Medium Risk,44
22.499447230662124,73.46620157926009,Halol,Halol-Vadodara Toll Road,14,Clear,6,Arterial,Minor,Low Risk,28
21.76844581171185,72.15232957812856,Bhavnagar,Waghawadi Road,20,Fog,7,Highway,Fatal,High Risk,81
22.37432610329438,73.18916295121583,Vadodara,NE1 Expressway,11,Clear,9,Rural,Fatal,Low Risk,37
22.241874663287998,73.19209510811079,Vadodara,Makarpura Road,7,Clear,4,Highway,Minor,Low Risk,22
23.03424766519096,72.4800019507439,Ahmedabad,SG Highway,9,Rain,5,Arterial,Serious,Medium Risk,50
22.37175978971236,73.16517378737426,Vadodara,NE1 Expressway,13,Clear,8,Urban,Minor,Low Risk,34
21.16670174614863,72.77546217526833,Surat,Dumas Road,4,Clear,1,Urban,Minor,Low Risk,38
22.464637197635064,73.50781138849501,Halol,Halol GIDC,17,Clear,6,Arterial,Minor,Medium Risk,48
23.051315505432882,72.57773146555203,Ahmedabad,Ashram Road,18,Rain,4,Urban,Serious,Medium Risk,67
22.255602738517254,73.18060841144914,Vadodara,Makarpura Road,14,Cloudy,5,Highway,Minor,Low Risk,35
23.058416898358935,72.53433122929556,Ahmedabad,SP Ring Road,5,Fog,5,Rural,Minor,High Risk,80
22.530268794589016,73.49614865292408,Halol,Halol-Vadodara Toll Road,10,Clear,2,Highway,Minor,Low Risk,16
22.251667258673205,73.17820573850065,Vadodara,Makarpura Road,20,Clear,8,Arterial,Minor,Medium Risk,54
22.28711329370367,70.75447340951656,Rajkot,150 Feet Ring Road,10,Rain,2,Highway,Serious,Medium Risk,41
22.377847515712773,73.16478596120552,Vadodara,NE1 Expressway,19,Rain,4,Urban,Serious,Medium Risk,67
22.366009452471978,73.143079453991,Vadodara,NE1 Expressway,19,Clear,5,Highway,Minor,Medium Risk,45
22.268704001598547,70.79600948740507,Rajkot,Gondal Road,20,Clear,1,Rural,Minor,Low Risk,33
22.318451247464345,73.15691606680078,Vadodara,NH48 Highway,17,Clear,6,Urban,Minor,Medium Risk,48
22.50158727642424,73.49958377395005,Halol,Halol-Vadodara Toll Road,17,Fog,2,Rural,Minor,Medium Risk,66
22.283918888218217,73.1881435561512,Vadodara,Makarpura Road,9,Clear,5,Rural,Minor,Low Risk,25
22.251966819094573,70.81103161384112,Rajkot,Gondal Road,1,Fog,6,Rural,Fatal,High Risk,83
22.465024218412175,73.48452687849729,Halol,Halol GIDC,8,Clear,8,Highway,Minor,Low Risk,34
21.769491204175768,72.15640399835827,Bhavnagar,Waghawadi Road,13,Clear,9,Highway,Minor,Low Risk,37
22.371497688852802,73.16394489374734,Vadodara,NE1 Expressway,18,Clear,6,Highway,Minor,Medium Risk,48
22.307830261198653,73.1425967946894,Vadodara,Gotri Road,9,Clear,5,Highway,Minor,Low Risk,25
22.476602816621476,73.48551048260225,Halol,Halol GIDC,22,Clear,4,Urban,Minor,Medium Risk,47
22.3867037693935,73.15495231573979,Vadodara,NE1 Expressway,3,Clear,2,Highway,Minor,Medium Risk,41
22.281390328534393,73.19093314598436,Vadodara,Makarpura Road,5,Clear,2,Urban,Minor,Medium Risk,41
23.063679490584775,72.50679182481278,Ahmedabad,SP Ring Road,13,Clear,7,Rural,Minor,Low Risk,31
21.721636396095906,72.15126068094543,Bhavnagar,Waghawadi Road,3,Clear,5,Urban,Minor,Medium Risk,50
22.491052658456386,73.47578008664323,Halol,Halol GIDC,14,Cloudy,7,Arterial,Minor,Medium Risk,41
22.260004860758375,73.20273908826556,Vadodara,Makarpura Road,15,Rain,1,Highway,Fatal,Low Risk,38
22.235561812146702,73.1870642098398,Vadodara,Makarpura Road,6,Rain,1,Arterial,Serious,Low Risk,38
21.20791397019433,72.81718565865246,Surat,Ring Road,16,Clear,5,Urban,Minor,Low Risk,25
22.506403368982497,73.45265127293065,Halol,Halol-Vadodara Toll Road,18,Clear,2,Highway,Minor,Low Risk,36
21.1509964497365,72.76546537776554,Surat,Dumas Road,18,Clear,8,Arterial,Minor,Medium Risk,54
22.455773022761417,73.49747109031686,Halol,Halol GIDC,16,Rain,3,Highway,Serious,Medium Risk,44
22.27398112634803,70.76884621344479,Rajkot,150 Feet Ring Road,5,Clear,1,Urban,Minor,Low Risk,38
21.199008537958466,72.85322956024143,Surat,Ring Road,10,Clear,2,Arterial,Minor,Low Risk,16
22.486762672715322,73.47392519774772,Halol,Halol-Vadodara Toll Road,15,Fog,7,Urban,Fatal,Medium Risk,61
22.508432247504956,73.48339658410895,Halol,Halol-Vadodara Toll Road,7,Clear,6,Arterial,Minor,Low Risk,28
22.37564662332916,73.16149458241375,Vadodara,NE1 Expressway,10,Clear,8,Rural,Minor,Low Risk,34
22.24658614669027,73.19629215824568,Vadodara,Makarpura Road,6,Clear,7,Rural,Minor,Low Risk,31
22.268917914820214,70.73717974274759,Rajkot,150 Feet Ring Road,23,Rain,8,Rural,Fatal,High Risk,84
21.150548397062362,72.7795590226163,Surat,Dumas Road,21,Fog,3,Rural,Minor,Medium Risk,49
21.160556013466874,72.82085403942935,Surat,Ring Road,18,Clear,6,Rural,Minor,Medium Risk,48
22.268287313915078,73.22586243204567,Vadodara,Makarpura Road,9,Clear,7,Urban,Minor,Low Risk,31
23.033311905615133,72.55807995588157,Ahmedabad,Ashram Road,8,Rain,1,Rural,Serious,Low Risk,38
21.755256553383425,72.15862314628723,Bhavnagar,Waghawadi Road,3,Clear,1,Urban,Minor,Low Risk,38
21.186310537313133,72.82401211990025,Surat,Ring Road,22,Rain,7,Rural,Fatal,High Risk,81
21.13675884716727,72.75170007087613,Surat,Dumas Road,14,Rain,3,Highway,Minor,Medium Risk,44
21.197840054739924,72.86037017687704,Surat,Ring Road,12,Clear,3,Rural,Fatal,Low Risk,19
22.340846189096737,73.19621469746811,Vadodara,NH48 Highway,1,Clear,5,Highway,Minor,Medium Risk,50
22.331622830966264,73.17655213786955,Vadodara,NH48 Highway,1,Rain,6,Urban,Fatal,High Risk,78
22.38624664665721,73.1658324420448,Vadodara,NE1 Expressway,15,Clear,2,Rural,Minor,Low Risk,16
23.03029280129614,72.61689661351768,Ahmedabad,Ashram Road,8,Clear,3,Arterial,Minor,Low Risk,19
23.068481293625485,72.50672313424857,Ahmedabad,SP Ring Road,12,Fog,6,Urban,Serious,Medium Risk,58
23.05760463605692,72.53522668563795,Ahmedabad,SP Ring Road,2,Clear,3,Rural,Minor,Medium Risk,44
21.145699056158065,72.74442583032524,Surat,Dumas Road,8,Clear,5,Urban,Minor,Low Risk,25
22.33478843401863,73.14497783871691,Vadodara,Gotri Road,12,Clear,9,Arterial,Minor,Low Risk,37
21.78609946664326,72.15420072098573,Bhavnagar,Waghawadi Road,20,Rain,3,Rural,Fatal,Medium Risk,64
23.057290171565118,72.53721524542603,Ahmedabad,SP Ring Road,21,Clear,6,Arterial,Minor,Low Risk,28
21.75901783265791,72.15079160512684,Bhavnagar,Waghawadi Road,1,Cloudy,5,Rural,Minor,Medium Risk,60
21.151270992259416,72.75330465017514,Surat,Dumas Road,7,Rain,5,Highway,Serious,Medium Risk,50
23.023346752515238,72.58444941226372,Ahmedabad,Ashram Road,8,Clear,6,Urban,Minor,Low Risk,28
22.315978370018403,73.14894527305137,Vadodara,Gotri Road,15,Clear,6,Arterial,Minor,Low Risk,28
22.30667316130976,73.16135398598391,Vadodara,Gotri Road,1,Clear,1,Urban,Minor,Low Risk,38
22.366937873788647,73.18398700628619,Vadodara,NH48 Highway,5,Rain,9,Arterial,Fatal,High Risk,87
22.373363291850094,73.18818330833123,Vadodara,NE1 Expressway,21,Fog,5,Urban,Minor,Medium Risk,55
22.257805379131316,73.20178557694373,Vadodara,Makarpura Road,7,Rain,1,Urban,Serious,Low Risk,38
22.3050640970778,73.16142460645811,Vadodara,Gotri Road,4,Clear,8,Urban,Serious,Medium Risk,59
23.042192836024935,72.5227859499352,Ahmedabad,SG Highway,8,Rain,7,Highway,Fatal,Medium Risk,56
21.16181079077347,72.80484345463029,Surat,Dumas Road,0,Clear,7,Rural,Serious,Medium Risk,56
22.488694497598203,73.48488694474874,Halol,Halol GIDC,8,Fog,5,Highway,Serious,Medium Risk,55
22.32391576452366,73.14970250560783,Vadodara,Gotri Road,9,Rain,1,Urban,Serious,Low Risk,38
22.326077257651928,73.15056897884791,Vadodara,Gotri Road,22,Clear,9,Arterial,Minor,Medium Risk,62
22.504526914644043,73.49276396303412,Halol,Halol-Vadodara Toll Road,3,Clear,9,Urban,Serious,Medium Risk,62
22.245901861520803,70.82109817841693,Rajkot,Gondal Road,2,Fog,8,Rural,Fatal,High Risk,89
21.777756726010097,72.13622897209514,Bhavnagar,Waghawadi Road,9,Fog,5,Highway,Minor,Medium Risk,55
23.01317217651487,72.49888267019358,Ahmedabad,SG Highway,14,Clear,3,Rural,Minor,Low Risk,19
22.499454918198417,73.47965697906552,Halol,Halol GIDC,10,Clear,8,Arterial,Minor,Low Risk,34
22.487010466515574,73.46542837618158,Halol,Halol-Vadodara Toll Road,13,Rain,1,Rural,Serious,Low Risk,38
22.273609300397567,70.81220100352303,Rajkot,Gondal Road,5,Clear,3,Highway,Minor,Medium Risk,44
22.317416018512457,73.14949763382278,Vadodara,Gotri Road,11,Clear,7,Arterial,Minor,Low Risk,31
22.253123627764342,73.18116384723251,Vadodara,Makarpura Road,12,Clear,4,Rural,Minor,Low Risk,22
23.069230635342045,72.50316519296183,Ahmedabad,SG Highway,16,Clear,7,Highway,Minor,Low Risk,31
22.35425737781238,73.22281974077885,Vadodara,NH48 Highway,15,Rain,5,Highway,Serious,Medium Risk,50
21.21097466347222,72.82952569530923,Surat,Ring Road,2,Cloudy,6,Urban,Minor,Medium Risk,63
22.508055951355047,73.47263706590414,Halol,Halol-Vadodara Toll Road,1,Rain,7,Rural,Minor,High Risk,81
22.30744447208905,73.15986538922583,Vadodara,Gotri Road,10,Clear,7,Arterial,Minor,Low Risk,31
22.462314403132602,73.49781519082693,Halol,Halol GIDC,8,Rain,7,Urban,Fatal,Medium Risk,56
22.473030740540526,73.4830173948381,Halol,Halol GIDC,2,Clear,7,Rural,Serious,Medium Risk,56
22.325249318073194,73.15111642539443,Vadodara,Gotri Road,17,Clear,7,Rural,Minor,Medium Risk,51
22.38180040702213,73.15987644515066,Vadodara,NE1 Expressway,19,Cloudy,3,Arterial,Minor,Medium Risk,49
21.77106945946186,72.11781030479631,Bhavnagar,Waghawadi Road,14,Clear,3,Urban,Minor,Low Risk,19
21.759895693693196,72.16708393498588,Bhavnagar,Waghawadi Road,13,Cloudy,7,Urban,Minor,Medium Risk,41
22.35799503013092,73.15683382544213,Vadodara,NE1 Expressway,1,Clear,2,Arterial,Minor,Medium Risk,41
22.50970861774488,73.47569372672909,Halol,Halol-Vadodara Toll Road,16,Rain,2,Urban,Serious,Medium Risk,41
22.266259451489102,70.81133780695221,Rajkot,Gondal Road,21,Clear,3,Highway,Minor,Low Risk,19
21.153520822028426,72.78264549762935,Surat,Dumas Road,7,Clear,4,Arterial,Minor,Low Risk,22
22.265147279853927,73.19138113518072,Vadodara,Makarpura Road,9,Clear,6,Rural,Minor,Low Risk,28
21.15408860551804,72.79449822902343,Surat,Dumas Road,17,Fog,8,Arterial,Fatal,High Risk,84
21.194010493804264,72.82138206042994,Surat,Ring Road,18,Fog,7,Highway,Fatal,High Risk,81
22.337606210039308,73.1531942825407,Vadodara,Gotri Road,7,Fog,4,Arterial,Serious,Medium Risk,52
22.22640995680979,73.20771132515725,Vadodara,Makarpura Road,7,Rain,2,Rural,Serious,Medium Risk,41
23.036970077210693,72.50664200076544,Ahmedabad,SG Highway,2,Fog,2,Rural,Fatal,High Risk,71
22.325979704958538,73.1578574951967,Vadodara,Gotri Road,2,Clear,4,Arterial,Minor,Medium Risk,47
22.346641777257084,73.19346770444146,Vadodara,NH48 Highway,11,Clear,6,Arterial,Minor,Low Risk,28
22.292696586972642,70.77710679983625,Rajkot,150 Feet Ring Road,21,Rain,3,Highway,Fatal,Medium Risk,44
22.296082157213313,70.79023051226021,Rajkot,150 Feet Ring Road,16,Rain,6,Highway,Serious,Medium Risk,53
22.48796841946933,73.48928973174263,Halol,Halol-Vadodara Toll Road,3,Rain,5,Rural,Fatal,High Risk,75
22.31296054832329,73.16712086697422,Vadodara,Gotri Road,16,Clear,5,Urban,Minor,Low Risk,25
21.763509309701018,72.16557275515193,Bhavnagar,Waghawadi Road,13,Clear,2,Urban,Minor,Low Risk,16
23.060648010264423,72.51276024805823,Ahmedabad,SP Ring Road,18,Cloudy,8,Urban,Minor,Medium Risk,64
22.479708705911683,73.47545230325748,Halol,Halol GIDC,8,Rain,5,Urban,Minor,Medium Risk,50
22.27099912852913,73.17075534087344,Vadodara,Makarpura Road,20,Clear,2,Rural,Minor,Low Risk,36
23.048194763712804,72.5019829561763,Ahmedabad,SP Ring Road,11,Fog,7,Urban,Fatal,Medium Risk,61
22.275254613879603,70.82965920058874,Rajkot,Gondal Road,4,Cloudy,9,Urban,Serious,High Risk,72
22.37143326172194,73.16446767415215,Vadodara,NE1 Expressway,10,Clear,9,Arterial,Minor,Low Risk,37
23.0460507824467,72.52542817453912,Ahmedabad,SG Highway,19,Fog,1,Urban,Serious,Medium Risk,63
22.307089702987142,73.15857553474102,Vadodara,Gotri Road,2,Cloudy,7,Arterial,Serious,Medium Risk,66
22.275627964446734,70.8115164125491,Rajkot,Gondal Road,20,Cloudy,9,Rural,Minor,Medium Risk,67
22.26384372424898,70.81901569138851,Rajkot,Gondal Road,14,Cloudy,6,Arterial,Minor,Low Risk,38
22.24445151560501,70.79116812979296,Rajkot,150 Feet Ring Road,13,Rain,1,Highway,Serious,Low Risk,38
